# Time-averaged data for fix myfixR2
# TimeStep c_R2[0]
1667000 2.13613
1668000 2.1811
1669000 2.15292
1670000 2.15595
1671000 2.17656
1672000 2.16713
1673000 2.15173
1674000 2.18352
1675000 2.1759
1676000 2.13557
1677000 2.16167
1678000 2.19284
1679000 2.15518
1680000 2.12652
1681000 2.18104
1682000 2.12709
1683000 2.12892
1684000 2.14621
1685000 2.16437
1686000 2.1785
1687000 2.13943
1688000 2.13946
1689000 2.12869
1690000 2.1653
1691000 2.15999
1692000 2.16015
1693000 2.13273
1694000 2.11583
1695000 2.16734
1696000 2.13451
1697000 2.1451
1698000 2.12712
1699000 2.15328
1700000 2.12173
1701000 2.14119
1702000 2.16692
1703000 2.14108
1704000 2.15508
1705000 2.19425
1706000 2.16888
1707000 2.16778
1708000 2.15387
1709000 2.15796
1710000 2.15902
1711000 2.18146
1712000 2.14854
1713000 2.14563
1714000 2.14441
1715000 2.18893
1716000 2.16767
1717000 2.16773
1718000 2.13502
1719000 2.17099
1720000 2.16402
1721000 2.12754
1722000 2.16093
1723000 2.17501
1724000 2.16019
1725000 2.18129
1726000 2.20087
1727000 2.13097
1728000 2.21014
1729000 2.16651
1730000 2.17715
1731000 2.1997
1732000 2.15153
1733000 2.14999
1734000 2.2048
1735000 2.15186
1736000 2.16523
1737000 2.14857
1738000 2.1711
1739000 2.145
1740000 2.16009
1741000 2.15482
1742000 2.15881
1743000 2.18704
1744000 2.16992
1745000 2.17003
1746000 2.14739
1747000 2.19278
1748000 2.15099
1749000 2.17235
1750000 2.13147
1751000 2.13837
1752000 2.14222
1753000 2.14123
1754000 2.2269
1755000 2.14826
1756000 2.17148
1757000 2.1209
1758000 2.15105
1759000 2.12327
1760000 2.11823
1761000 2.16095
1762000 2.13456
1763000 2.14511
1764000 2.15462
1765000 2.14582
1766000 2.14677
1767000 2.16025
1768000 2.15307
1769000 2.13279
1770000 2.13402
1771000 2.15506
1772000 2.12949
1773000 2.16455
1774000 2.17034
1775000 2.15493
1776000 2.10695
1777000 2.1434
1778000 2.11762
1779000 2.1485
1780000 2.1339
1781000 2.12042
1782000 2.11709
1783000 2.12749
1784000 2.12919
1785000 2.15446
1786000 2.1075
1787000 2.13278
1788000 2.13587
1789000 2.1155
1790000 2.11216
1791000 2.12343
1792000 2.15102
1793000 2.1213
1794000 2.14127
1795000 2.14196
1796000 2.13248
1797000 2.13899
1798000 2.13205
1799000 2.14087
1800000 2.16085
1801000 2.14644
1802000 2.15028
1803000 2.13712
1804000 2.1872
1805000 2.1685
1806000 2.1548
1807000 2.16984
1808000 2.16907
1809000 2.17014
1810000 2.14929
1811000 2.1823
1812000 2.17828
1813000 2.16539
1814000 2.21262
1815000 2.15906
1816000 2.20706
1817000 2.18245
1818000 2.18504
1819000 2.15927
1820000 2.1809
1821000 2.18595
1822000 2.2014
1823000 2.17685
1824000 2.21022
1825000 2.16991
1826000 2.18739
1827000 2.1291
1828000 2.18568
1829000 2.19836
1830000 2.14809
1831000 2.2038
1832000 2.17391
1833000 2.19486
1834000 2.16413
1835000 2.17393
1836000 2.16707
1837000 2.16562
1838000 2.15328
1839000 2.17644
1840000 2.19978
1841000 2.15823
1842000 2.15057
1843000 2.1767
1844000 2.16376
1845000 2.19612
1846000 2.15261
1847000 2.16166
1848000 2.14863
1849000 2.17816
1850000 2.17029
1851000 2.16478
1852000 2.16813
1853000 2.16855
1854000 2.14356
1855000 2.17135
1856000 2.16845
1857000 2.15956
1858000 2.14938
1859000 2.22958
1860000 2.14018
1861000 2.21035
1862000 2.14904
1863000 2.16119
1864000 2.19201
1865000 2.14042
1866000 2.21826
1867000 2.20251
1868000 2.17466
1869000 2.15574
1870000 2.16756
1871000 2.13988
1872000 2.15929
1873000 2.15308
1874000 2.13701
1875000 2.16258
1876000 2.1619
1877000 2.13837
1878000 2.15964
1879000 2.16815
1880000 2.17179
1881000 2.18107
1882000 2.16237
1883000 2.18084
1884000 2.16932
1885000 2.21599
1886000 2.16007
1887000 2.16667
1888000 2.13084
1889000 2.18017
1890000 2.11963
1891000 2.17824
1892000 2.17106
1893000 2.15917
1894000 2.19175
1895000 2.14136
1896000 2.1855
1897000 2.15804
1898000 2.17411
1899000 2.15209
1900000 2.17934
1901000 2.14992
1902000 2.16774
1903000 2.17626
1904000 2.13996
1905000 2.18086
1906000 2.16767
1907000 2.17413
1908000 2.20608
1909000 2.2177
1910000 2.19445
1911000 2.17616
1912000 2.15304
1913000 2.16659
1914000 2.13607
1915000 2.17979
1916000 2.16992
1917000 2.16491
1918000 2.15213
1919000 2.16399
1920000 2.19133
1921000 2.17093
1922000 2.18867
1923000 2.20947
1924000 2.19003
1925000 2.17756
1926000 2.21517
1927000 2.20674
1928000 2.1802
1929000 2.19989
1930000 2.17444
1931000 2.21043
1932000 2.19055
1933000 2.1725
1934000 2.22815
1935000 2.19782
1936000 2.25058
1937000 2.20423
1938000 2.18977
1939000 2.19221
1940000 2.2035
1941000 2.19814
1942000 2.20452
1943000 2.18825
1944000 2.22605
1945000 2.20094
1946000 2.16413
1947000 2.22203
1948000 2.18201
1949000 2.19802
1950000 2.22602
1951000 2.17313
1952000 2.23265
1953000 2.17876
1954000 2.22672
1955000 2.19947
1956000 2.20007
1957000 2.1862
1958000 2.19224
1959000 2.26747
1960000 2.21316
1961000 2.22605
1962000 2.21153
1963000 2.2237
1964000 2.21848
1965000 2.21198
1966000 2.17065
1967000 2.18126
1968000 2.19088
1969000 2.18746
1970000 2.16514
1971000 2.18892
1972000 2.24472
1973000 2.21273
1974000 2.1938
1975000 2.22353
1976000 2.21507
1977000 2.19081
1978000 2.2184
1979000 2.18156
1980000 2.1827
1981000 2.18044
1982000 2.21821
1983000 2.16994
1984000 2.20386
1985000 2.20406
1986000 2.2225
1987000 2.19169
1988000 2.18652
1989000 2.18657
1990000 2.18335
1991000 2.1873
1992000 2.21555
1993000 2.19015
1994000 2.18765
1995000 2.19687
1996000 2.16546
1997000 2.1582
1998000 2.20009
1999000 2.19377
2000000 2.17304
2001000 2.15167
2002000 2.18199
2003000 2.175
2004000 2.18739
2005000 2.16649
2006000 2.16356
2007000 2.1909
2008000 2.16586
2009000 2.19533
2010000 2.17312
2011000 2.18082
2012000 2.17614
2013000 2.14651
2014000 2.18982
2015000 2.20501
2016000 2.18013
2017000 2.14933
2018000 2.1999
2019000 2.18773
2020000 2.1907
2021000 2.20985
2022000 2.18616
2023000 2.22606
2024000 2.19143
2025000 2.21596
2026000 2.16111
2027000 2.20001
2028000 2.20032
2029000 2.1652
2030000 2.22922
2031000 2.18955
2032000 2.19933
2033000 2.2236
2034000 2.2075
2035000 2.21397
2036000 2.2119
2037000 2.16971
2038000 2.20477
2039000 2.23344
2040000 2.17138
2041000 2.25491
2042000 2.23449
2043000 2.23949
2044000 2.21547
2045000 2.2188
2046000 2.18879
2047000 2.16925
2048000 2.18314
2049000 2.18732
2050000 2.21897
2051000 2.19866
2052000 2.17238
2053000 2.21883
2054000 2.15857
2055000 2.19013
2056000 2.17732
2057000 2.19881
2058000 2.17404
2059000 2.20618
2060000 2.17151
2061000 2.20447
2062000 2.18482
2063000 2.19154
2064000 2.18138
2065000 2.17108
2066000 2.20246
2067000 2.18836
2068000 2.16374
2069000 2.21817
2070000 2.21946
2071000 2.20115
2072000 2.17717
2073000 2.15772
2074000 2.18748
2075000 2.1898
2076000 2.1788
2077000 2.19803
2078000 2.1972
2079000 2.1772
2080000 2.17673
2081000 2.1446
2082000 2.25262
2083000 2.18417
2084000 2.20035
2085000 2.17313
2086000 2.17755
2087000 2.19682
2088000 2.18039
2089000 2.20577
2090000 2.17524
