# Time-averaged data for fix myfixR2
# TimeStep c_R2[0]
1664000 4.44631
1665000 4.39245
1666000 4.31465
1667000 4.18882
1668000 4.02111
1669000 3.93063
1670000 3.87399
1671000 3.78304
1672000 3.69202
1673000 3.53752
1674000 3.3712
1675000 3.20013
1676000 3.05266
1677000 2.9548
1678000 2.93498
1679000 2.9622
1680000 3.06542
1681000 3.13205
1682000 3.2342
1683000 3.40573
1684000 3.55698
1685000 3.67999
1686000 3.7759
1687000 3.84146
1688000 3.88127
1689000 3.91241
1690000 3.96565
1691000 4.08312
1692000 4.2506
1693000 4.43735
1694000 4.61952
1695000 4.80637
1696000 4.96084
1697000 5.05497
1698000 5.12671
1699000 5.26168
1700000 5.41501
1701000 5.55718
1702000 5.65175
1703000 5.70627
1704000 5.78021
1705000 5.83715
1706000 5.90197
1707000 6.00474
1708000 6.10891
1709000 6.25141
1710000 6.43334
1711000 6.55753
1712000 6.63854
1713000 6.41487
1714000 5.97907
1715000 5.6122
1716000 5.36805
1717000 5.15514
1718000 4.86954
1719000 4.57792
1720000 4.42568
1721000 4.31115
1722000 4.30191
1723000 4.55644
1724000 4.7187
1725000 4.84343
1726000 4.97703
1727000 5.11924
1728000 5.21472
1729000 5.19063
1730000 5.21146
1731000 5.23261
1732000 5.17824
1733000 5.1311
1734000 5.21213
1735000 5.39817
1736000 5.54585
1737000 5.63856
1738000 5.74982
1739000 5.90523
1740000 6.06116
1741000 6.15571
1742000 6.21237
1743000 6.28033
1744000 6.32249
1745000 6.39656
1746000 6.5268
1747000 6.63411
1748000 6.76309
1749000 6.8964
1750000 7.04613
1751000 7.19996
1752000 7.38493
1753000 7.55362
1754000 7.70679
1755000 7.85262
1756000 7.9836
1757000 8.12276
1758000 8.26023
1759000 8.4291
1760000 8.58303
1761000 8.73731
1762000 8.87997
1763000 8.96728
1764000 9.03439
1765000 9.09448
1766000 9.12694
1767000 9.10596
1768000 9.05716
1769000 8.9647
1770000 8.91224
1771000 8.8666
1772000 8.8098
1773000 8.73398
1774000 8.66106
1775000 8.56938
1776000 8.42639
1777000 8.28466
1778000 8.12463
1779000 7.98259
1780000 7.83151
1781000 7.67239
1782000 7.51105
1783000 7.34296
1784000 7.16347
1785000 6.97913
1786000 6.7726
1787000 6.5708
1788000 6.35124
1789000 6.09978
1790000 5.79868
1791000 5.50853
1792000 5.26999
1793000 5.09672
1794000 5.02185
1795000 4.96202
1796000 4.88328
1797000 4.73775
1798000 4.69626
1799000 4.7023
1800000 4.75337
1801000 4.80422
1802000 4.81552
1803000 4.85586
1804000 4.92961
1805000 5.08582
1806000 5.3368
1807000 5.58664
1808000 5.82478
1809000 6.02836
1810000 6.2079
1811000 6.38567
1812000 6.55254
1813000 6.66404
1814000 6.78628
1815000 6.86409
1816000 6.88909
1817000 6.86008
1818000 6.82877
1819000 6.78392
1820000 6.74497
1821000 6.69454
1822000 6.61467
1823000 6.49681
1824000 6.39971
1825000 6.28758
1826000 6.09174
1827000 5.89739
1828000 5.74054
1829000 5.57808
1830000 5.42904
1831000 5.23555
1832000 5.01201
1833000 4.74509
1834000 4.52161
1835000 4.33812
1836000 4.25162
1837000 4.23462
1838000 4.18419
1839000 4.06867
1840000 3.97822
1841000 3.90602
1842000 3.88006
1843000 3.84947
1844000 3.81433
1845000 3.7062
1846000 3.63997
1847000 3.58808
1848000 3.60117
1849000 3.64969
1850000 3.61708
1851000 3.5582
1852000 3.50042
1853000 3.49218
1854000 3.45878
1855000 3.36758
1856000 3.16798
1857000 2.87628
