# Time-averaged data for fix myfixReac
# TimeStep f_4[1] f_4[2] f_4[3] f_4[4]
3177000 184 158 207 305
3178000 184 158 207 305
3179000 184 158 207 305
3180000 184 158 207 305
3181000 184 158 207 305
3182000 184 158 207 305.99
3183000 184 158 207 306
3184000 184 158 207 306
3185000 184 158 207 306
3186000 184 158 207 306
3187000 184 158 207 306
3188000 184 158 207 306
3189000 184 158 207 306
3190000 184 158 207 306
3191000 184 158 207 306
3192000 184 158 207 306.67
3193000 184 158 207 307
3194000 184 158 207 307
3195000 184 158 207 307
3196000 184 158 207 307.78
3197000 184 158 207 308
3198000 184 158 207 308.72
3199000 184 158 207 309
3200000 184 158 207 309.31
3201000 184 158 207 310
3202000 184 158 207 311.28
3203000 184 158 207 312.94
3204000 184 158 207 313
3205000 184 158 207 313
3206000 184 158 207 313
3207000 184 158 207 313
3208000 184 158 207 313
3209000 184 158 207 313
3210000 184 158 207 313
3211000 184 158 207 313
3212000 184 158 207 313
3213000 184 158 207 313
3214000 184 158 207 313
3215000 184 158 207 313
3216000 184 158 207 313
3217000 184 158 207 313
3218000 184 158 207 313
3219000 184 158 207 313
3220000 184 158 207 313
3221000 184 158 207 313
3222000 184 158 207 313.41
3223000 184 158 207 314
3224000 184 158 207 314.25
3225000 184 158 207 316
3226000 184 158 207 316
3227000 184 158 207 316
3228000 184 158 207 316
3229000 184 158 207 316.33
3230000 184 158 207 317
3231000 184 158 207 317
3232000 184 158 207 317
3233000 184 158 207 317
3234000 184 158 207 317
3235000 184 158 207 317
3236000 184 158 207 317
3237000 184 158 207 317.02
3238000 184 158 207 318
3239000 184 158 207 318
3240000 184 158 207 318
3241000 184 158 207 318
3242000 184 158 207 318
3243000 184 158 207 318
3244000 184 158 207 318
3245000 184 158 207 318
3246000 184 158 207 318
3247000 184 158 207 318
3248000 184 158 207 318
3249000 184 158 207 318
3250000 184 158 207 318
3251000 184 158 207 318.91
3252000 184 158 207 319
3253000 184 158 207 319
3254000 184 158 207 319
3255000 184 158 207 319
3256000 184 158 207 319
3257000 184 158 207 319
3258000 184 158 207 319
3259000 184 158 207 319
3260000 184 158 207 319
3261000 184 158 207 319
3262000 184 158 207 319
3263000 184 158 207 319
3264000 184 158 207 319
3265000 184 158 207 319
3266000 184 158 207 319
3267000 184 158 207 319
3268000 184 158 207 319
3269000 184 158 207 319
3270000 184 158 207 319
3271000 184 158 207 319
3272000 184 158 207 319
3273000 184 158 207 319
3274000 184 158 207 319
3275000 184 158 207 319
3276000 184 158 207 319.96
3277000 184 158 207 320
3278000 184 158 207 320
3279000 184 158 207 320
3280000 184 158 207 320
3281000 184 158 207 320.12
3282000 184 158 207 321
3283000 184 158 207 321
3284000 184 158 207 321
3285000 184 158 207 321
3286000 184 158 207 321
3287000 184 158 207 321
3288000 184 158 207 321
3289000 184 158 207 321
3290000 184 158 207 321
3291000 184 158 207 321
3292000 184 158 207 321
3293000 184 158 207 321
3294000 184 158 207 321
3295000 184 158 207 321
3296000 184 158 207 321
3297000 184 158 207 321
3298000 184 158 207 321
3299000 184 158 207 321
3300000 184 158 207 321
3301000 184 158 207 321
3302000 184 158 207 321.33
3303000 184 158 207 322
3304000 184 158 207 322
3305000 184 158 207 322
3306000 184 158 207 322
3307000 184 158 207 322
3308000 184 158 207 322
3309000 184 158 207 322
3310000 184 158 207 322
3311000 184 158 207 322
3312000 184 158 207 322
3313000 184 158 207 322
3314000 184 158 207 322
3315000 184 158 207 322
3316000 184 158 207 322.76
3317000 184 158 207 323
3318000 184 158 207 323
3319000 184 158 207 323.47
3320000 184 158 207 324
3321000 184 158 207 324
3322000 184 158 207 324
3323000 184 158 207 324
3324000 184 158 207 324
3325000 184 158 207 324
3326000 184 158 207 324
3327000 184 158 207 324
3328000 184 158 207 324
3329000 184 158 207 324
3330000 184 158 207 324
3331000 184 158 207 324
3332000 184 158 207 324
3333000 184 158 207 324.33
3334000 184 158 207 325
3335000 184 158 207 325
3336000 184 158 207 325
3337000 184 158 207 325
3338000 184 158 207 325
3339000 184 158 207 325.35
3340000 184 158 207 326
3341000 184 158 207 326.32
3342000 184 158 207 327
3343000 184 158 207 327
3344000 184 158 207 327.46
3345000 184 158 207 328
3346000 184 158 207 328
3347000 184 158 207 328
3348000 184 158 207 328
3349000 184 158 207 328
3350000 184 158 207 328
3351000 184 158 207 328
3352000 184 158 207 328.63
3353000 184 158 207 329
3354000 184 158 207 329
3355000 184 158 207 329
3356000 184 158 207 329
3357000 184 158 207 329
3358000 184 158 207 329
3359000 184 158 207 329
3360000 184 158 207 329
3361000 184 158 207 329
3362000 184 158 207 329
3363000 184 158 207 329
3364000 184 158 207 329
3365000 184 158 207 329
3366000 184 158 207 329
3367000 184 158 207 329
3368000 184 158 207 329
3369000 184 158 207 329
3370000 184 158 207 329
3371000 184 158 207 329
3372000 184 158 207 329
3373000 184 158 207 329
3374000 184 158 207 329
3375000 184 158 207 329
3376000 184 158 207 329
3377000 184 158 207 329
3378000 184 158 207 329
3379000 184 158 207 329
3380000 184 158 207 329
3381000 184 158 207 329
3382000 184 158 207 329
3383000 184 158 207 329
3384000 184 158 207 329
3385000 184 158 207 329
3386000 184 158 207 329
3387000 184 158 207 329
3388000 184 158 207 329
3389000 184 158 207 329
3390000 184 158 207 329
3391000 184 158 207 329
3392000 184 158 207 329
3393000 184 158 207 329
3394000 184 158 207 329
3395000 184 158 207 329
3396000 184 158 207 329
3397000 184 158 207 329
3398000 184 158 207 329
3399000 184 158 207 329
3400000 184 158 207 329
3401000 184 158 207 329
3402000 184 158 207 329
3403000 184 158 207 329
3404000 184 158 207 329
3405000 184 158 207 329
3406000 184 158 207 329
3407000 184 158 207 329
3408000 184 158 207 329
3409000 184 158 207 329
3410000 184 158 207 329
3411000 184 158 207 329
3412000 184 158 207 329
3413000 184 158 207 329
3414000 184 158 207 329
3415000 184 158 207 329
3416000 184 158 207 329
3417000 184 158 207 329
3418000 184 158 207 329
3419000 184 158 207 329
3420000 184 158 207 329.32
3421000 184 158 207 330
3422000 184 158 207 330
3423000 184 158 207 330
3424000 184 158 207 330
3425000 184 158 207 330
3426000 184 158 207 330
3427000 184 158 207 330
3428000 184 158 207 330
3429000 184 158 207 330
3430000 184 158 207 330
3431000 184 158 207 330
3432000 184 158 207 330
3433000 184 158 207 330
3434000 184 158 207 330
3435000 184 158 207 330
3436000 184 158 207 330
3437000 184 158 207 330
3438000 184 158 207 330
3439000 184 158 207 330
3440000 184 158 207 330
3441000 184 158 207 330
3442000 184 158 207 330
3443000 184 158 207 330
3444000 184 158 207 330
3445000 184 158 207 330
3446000 184 158 207 330
3447000 184 158 207 330
3448000 184 158 207 330
3449000 184 158 207 330
3450000 184 158 207 330
3451000 184 158 207 330
3452000 184 158 207 330
3453000 184 158 207 330
3454000 184 158 207 330
3455000 184 158 207 330
3456000 184 158 207 330
3457000 184 158 207 330
3458000 184 158 207 330
3459000 184 158 207 330
3460000 184 158 207 330
3461000 184 158 207 330
3462000 184 158 207 330
3463000 184 158 207 330
3464000 184 158 207 330
3465000 184 158 207 330
3466000 184 158 207 330
3467000 184 158 207 330
3468000 184 158 207 330
3469000 184 158 207 330
3470000 184 158 207 330
3471000 184 158 207 330
3472000 184 158 207 330
3473000 184 158 207 330
3474000 184 158 207 330
3475000 184 158 207 330
3476000 184 158 207 330
3477000 184 158 207 330
3478000 184 158 207 330.13
3479000 184 158 207 331
3480000 184 158 207 331
3481000 184 158 207 331
3482000 184 158 207 331
3483000 184 158 207 331
3484000 184 158 207 331
3485000 184 158 207 331
3486000 184 158 207 331
3487000 184 158 207 331
3488000 184 158 207 331
3489000 184 158 207 331
3490000 184 158 207 331
3491000 184 158 207 331
3492000 184 158 207 331
3493000 184 158 207 331
3494000 184 158 207 331
3495000 184 158 207 331
3496000 184 158 207 331
3497000 184 158 207 331
3498000 184 158 207 331
3499000 184 158 207 331
3500000 184 158 207 331
3501000 184 158 207 331.62
3502000 184 158 207 332
3503000 184 158 207 332
3504000 184 158 207 332
3505000 184 158 207 332
3506000 184 158 207 332.08
3507000 184 158 207 333
3508000 184 158 207 333
3509000 184 158 207 333
3510000 184 158 207 333
3511000 184 158 207 333
3512000 184 158 207 333
3513000 184 158 207 333
3514000 184 158 207 333
3515000 184 158 207 333
3516000 184 158 207 333
3517000 184 158 207 333
3518000 184 158 207 333
3519000 184 158 207 333
3520000 184 158 207 333
3521000 184 158 207 333
3522000 184 158 207 333
3523000 184 158 207 333
3524000 184 158 207 333
3525000 184 158 207 333
3526000 184 158 207 333
3527000 184 158 207 333
3528000 184 158 207 333
3529000 184 158 207 333
3530000 184 158 207 333
3531000 184 158 207 333
3532000 184 158 207 333
3533000 184 158 207 333
3534000 184 158 207 333
3535000 184 158 207 333
3536000 184 158 207 333
3537000 184 158 207 333
3538000 184 158 207 333
3539000 184 158 207 333
3540000 184 158 207 333
3541000 184 158 207 333
3542000 184 158 207 333
3543000 184 158 207 333
3544000 184 158 207 333
3545000 184 158 207 333
3546000 184 158 207 333
3547000 184 158 207 333
3548000 184 158 207 333
3549000 184 158 207 333
3550000 184 158 207 333
3551000 184 158 207 333
3552000 184 158 207 333
3553000 184 158 207 333
3554000 184 158 207 333
3555000 184 158 207 333
3556000 184 158 207 333
3557000 184 158 207 333
3558000 184 158 207 333
3559000 184 158 207 333
3560000 184 158 207 333
3561000 184 158 207 333
3562000 184 158 207 333
3563000 184 158 207 333
3564000 184 158 207 333
3565000 184 158 207 333
3566000 184 158 207 333
3567000 184 158 207 333
3568000 184 158 207 333
3569000 184 158 207 333
3570000 184 158 207 333
3571000 184 158 207 333
3572000 184 158 207 333
3573000 184 158 207 333
3574000 184 158 207 333
3575000 184 158 207 333
3576000 184 158 207 333
3577000 184 158 207 333
3578000 184 158 207 333
3579000 184 158 207 333
3580000 184 158 207 333
3581000 184 158 207 333
3582000 184 158 207 333
3583000 184 158 207 333
3584000 184 158 207 333
3585000 184 158 207 333
3586000 184 158 207 333
3587000 184 158 207 333
3588000 184 158 207 333
3589000 184 158 207 333
3590000 184 158 207 333
3591000 184 158 207 333
3592000 184 158 207 333
3593000 184 158 207 333
3594000 184 158 207 333
3595000 184 158 207 333
3596000 184 158 207 333
3597000 184 158 207 333
3598000 184 158 207 333
3599000 184 158 207 333
3600000 184 158 207 333
3601000 184 158 207 333
3602000 184 158 207 333
3603000 184 158 207 333
3604000 184 158 207 333
3605000 184 158 207 333
3606000 184 158 207 333
3607000 184 158 207 333
3608000 184 158 207 333
3609000 184 158 207 333
3610000 184 158 207 333
3611000 184 158 207 333
3612000 184 158 207 333
3613000 184 158 207 333
3614000 184 158 207 333
3615000 184 158 207 333
3616000 184 158 207 333.67
3617000 184 158 207 334
3618000 184 158 207 334
3619000 184 158 207 334
3620000 184 158 207 334
3621000 184 158 207 334
3622000 184 158 207 334
3623000 184 158 207 334
3624000 184 158 207 334
3625000 184 158 207 334
3626000 184 158 207 334
3627000 184 158 207 334
3628000 184 158 207 334
3629000 184 158 207 334
3630000 184 158 207 334
3631000 184 158 207 334
3632000 184 158 207 334
3633000 184 158 207 334
3634000 184 158 207 334
3635000 184 158 207 334
3636000 184 158 207 334
3637000 184 158 207 334
3638000 184 158 207 334
3639000 184 158 207 334
3640000 184 158 207 334
3641000 184 158 207 334
3642000 184 158 207 334
3643000 184 158 207 334
3644000 184 158 207 334
3645000 184 158 207 334
3646000 184 158 207 334
3647000 184 158 207 334
3648000 184 158 207 334
3649000 184 158 207 334
3650000 184 158 207 334
3651000 184 158 207 334
3652000 184 158 207 334
3653000 184 158 207 334
3654000 184 158 207 334
3655000 184 158 207 334
3656000 184 158 207 334
3657000 184 158 207 334
3658000 184 158 207 334
3659000 184 158 207 334
3660000 184 158 207 334
3661000 184 158 207 334
3662000 184 158 207 334
3663000 184 158 207 334
3664000 184 158 207 334
3665000 184 158 207 334
3666000 184 158 207 334
3667000 184 158 207 334
3668000 184 158 207 334
